,code,year,매출액,영업이익,당기순이익,ROE,EPS
4949,036490,2018/12,6873.0,1829.0,1234.0,29.57,10682.0
4950,036490,2019/12,7722.0,2148.0,1433.0,30.22,12150.0
4951,036490,2020/12(E),9297.0,2362.0,1645.0,27.94,13937.0
4952,073570,2016/12,48.0,-50.0,-113.0,-82.51,-742.0
4953,073570,2017/12,121.0,-49.0,-108.0,-58.13,-336.0
4954,073570,2018/12,193.0,-61.0,-169.0,-56.39,-312.0
4955,073570,2019/12,241.0,9.0,14.0,3.89,20.0
4956,073570,2020/12(E),0.0,0.0,0.0,0.0,0.0
4957,079940,2016/12,1022.0,125.0,102.0,10.68,408.0
4958,079940,2017/12,1162.0,127.0,97.0,8.88,356.0
4959,079940,2018/12,1287.0,182.0,153.0,12.58,551.0
4960,079940,2019/12,1483.0,237.0,211.0,15.73,790.0
4961,079940,2020/12(E),0.0,0.0,0.0,0.0,0.0
4962,039240,2016/12,2655.0,18.0,8.0,1.08,34.0
4963,039240,2017/12,2870.0,66.0,43.0,5.38,170.0
4964,039240,2018/12,2749.0,63.0,54.0,6.49,215.0
4965,039240,2019/12,3182.0,61.0,46.0,5.4,186.0
4966,039240,2020/12(E),0.0,0.0,0.0,0.0,0.0
4967,060480,2016/12,277.0,7.0,4.0,0.99,35.0
4968,060480,2017/12,333.0,39.0,30.0,7.49,269.0
4969,060480,2018/12,293.0,12.0,10.0,2.46,91.0
4970,060480,2019/12,286.0,-2.0,-1.0,-0.23,-9.0
4971,060480,2020/12(E),0.0,0.0,0.0,0.0,0.0
4972,204620,2016/12,412.0,78.0,22.0,7.2,65.0
4973,204620,2017/12,330.0,8.0,-24.0,-4.17,-63.0
4974,204620,2018/12,415.0,7.0,84.0,12.13,225.0
4975,204620,2019/12,598.0,69.0,58.0,7.91,156.0
4976,204620,2020/12(E),0.0,0.0,0.0,0.0,0.0
4977,019660,2016/12,145.0,-21.0,-62.0,0.0,-221.0
4978,019660,2017/12,71.0,-69.0,-86.0,-31.77,-308.0
4979,019660,2018/12,298.0,16.0,17.0,6.66,62.0
4980,019660,2019/12,103.0,-47.0,-93.0,-38.25,-321.0
4981,019660,2020/12(E),0.0,0.0,0.0,0.0,0.0
4982,187790,2016/12,482.0,-142.0,-244.0,-76.14,-1753.0
4983,187790,2017/12,731.0,17.0,1.0,-0.15,-3.0
4984,187790,2018/12,819.0,22.0,-5.0,-1.8,-37.0
4985,187790,2019/12,737.0,-9.0,-3.0,0.95,18.0
4986,187790,2020/12(E),0.0,0.0,0.0,0.0,0.0
4987,253590,2016/12,226.0,29.0,28.0,16.96,85.0
4988,253590,2017/12,425.0,88.0,67.0,0.0,0.0
4989,253590,2018/12,449.0,60.0,57.0,24.4,171.0
4990,253590,2019/12,272.0,-33.0,-16.0,-4.94,-42.0
4991,253590,2020/12(E),531.0,132.0,135.0,30.07,360.0
4992,042420,2016/12,2017.0,224.0,-84.0,-4.99,-1636.0
4993,042420,2017/12,1849.0,106.0,-68.0,-1.78,-581.0
4994,042420,2018/12,2155.0,209.0,436.0,6.6,2230.0
4995,042420,2019/12,2539.0,294.0,409.0,6.57,2345.0
4996,042420,2020/12(E),0.0,0.0,0.0,0.0,0.0
4997,153460,2016/12,216.0,2.0,2.0,0.51,29.0
4998,153460,2017/12,135.0,-65.0,-63.0,-21.21,-970.0
4999,153460,2018/12,158.0,-24.0,-23.0,-9.19,-359.0
5000,153460,2019/12,124.0,-5.0,-4.0,-1.54,-57.0
5001,153460,2020/12(E),0.0,0.0,0.0,0.0,0.0
5002,065170,2016/12,740.0,18.0,-50.0,-19.56,-130.0
5003,065170,2017/12,837.0,28.0,-27.0,-13.82,-77.0
5004,065170,2018/12,877.0,21.0,12.0,3.25,22.0
5005,065170,2019/12,589.0,-28.0,-175.0,-22.43,-191.0
5006,065170,2020/12(E),0.0,0.0,0.0,0.0,0.0
5007,036480,2016/12,308.0,49.0,45.0,16.62,1183.0
5008,036480,2017/12,240.0,20.0,16.0,5.25,410.0
5009,036480,2018/12,251.0,34.0,32.0,10.02,834.0
5010,036480,2019/12,251.0,34.0,28.0,8.37,750.0
5011,036480,2020/12(E),0.0,0.0,0.0,0.0,0.0
5012,332290,2016/12,,0.0,0.0,0.0,0.0
5013,332290,2017/12,,0.0,0.0,0.0,0.0
5014,332290,2018/12,,0.0,0.0,0.0,0.0
5015,332290,2019/12,,0.0,0.0,0.0,-29.0
5016,332290,2020/12(E),,0.0,0.0,0.0,0.0
5017,108380,2016/12,1749.0,183.0,164.0,10.01,1712.0
5018,108380,2017/12,1431.0,147.0,118.0,6.66,1237.0
5019,108380,2018/12,1229.0,95.0,127.0,6.69,1326.0
5020,108380,2019/12,1769.0,149.0,125.0,6.19,1306.0
5021,108380,2020/12(E),0.0,0.0,0.0,0.0,0.0
5022,007680,2016/12,2675.0,175.0,381.0,19.31,3783.0
5023,007680,2017/12,2700.0,231.0,236.0,9.93,2249.0
5024,007680,2018/12,3330.0,286.0,307.0,11.72,2723.0
5025,007680,2019/12,2486.0,125.0,93.0,3.38,842.0
5026,007680,2020/12(E),0.0,0.0,0.0,0.0,0.0
5027,054670,2016/12,1094.0,115.0,-57.0,-7.64,-395.0
5028,054670,2017/12,1308.0,131.0,-206.0,-33.49,-1434.0
5029,054670,2018/12,1195.0,200.0,25.0,5.18,171.0
5030,054670,2019/12,1341.0,207.0,152.0,29.27,1062.0
5031,054670,2020/12(E),0.0,0.0,0.0,0.0,0.0
5032,317330,2016/12,192.0,24.0,24.0,13.35,178.0
5033,317330,2017/12,798.0,266.0,214.0,67.38,1416.0
5034,317330,2018/12,709.0,246.0,188.0,36.08,1242.0
5035,317330,2019/12,618.0,134.0,111.0,10.78,673.0
5036,317330,2020/12(E),0.0,0.0,0.0,0.0,0.0
5037,077360,2016/12,428.0,54.0,-167.0,-4.27,-328.0
5038,077360,2017/12,451.0,27.0,80.0,4.62,357.0
5039,077360,2018/12,478.0,12.0,121.0,6.49,535.0
5040,077360,2019/12,518.0,41.0,112.0,5.67,495.0
5041,077360,2020/12(E),0.0,0.0,0.0,0.0,0.0
5042,086450,2016/12,3097.0,469.0,407.0,18.61,915.0
5043,086450,2017/12,3548.0,501.0,409.0,15.8,891.0
5044,086450,2018/12,4008.0,551.0,494.0,16.27,1048.0
5045,086450,2019/12,4823.0,686.0,591.0,16.66,1245.0
5046,086450,2020/12(E),5598.0,822.0,684.0,16.68,1446.0
5047,005290,2016/12,7650.0,454.0,264.0,14.65,550.0
5048,005290,2017/12,7852.0,719.0,450.0,19.73,900.0
5049,005290,2018/12,8272.0,710.0,480.0,16.85,928.0
5050,005290,2019/12,8753.0,1049.0,587.0,17.78,1138.0
5051,005290,2020/12(E),9138.0,1312.0,1014.0,0.0,0.0
5052,187870,2016/12,708.0,61.0,45.0,19.17,796.0
5053,187870,2017/12,1153.0,109.0,75.0,20.12,1319.0
5054,187870,2018/12,932.0,163.0,139.0,25.39,1980.0
5055,187870,2019/12,432.0,44.0,46.0,7.48,661.0
5056,187870,2020/12(E),0.0,0.0,0.0,0.0,0.0
5057,263690,2016/12,354.0,27.0,3.0,5.68,50.0
5058,263690,2017/12,493.0,42.0,40.0,31.7,413.0
5059,263690,2018/12,566.0,42.0,47.0,20.99,466.0
5060,263690,2019/12,601.0,46.0,55.0,17.88,483.0
5061,263690,2020/12(E),0.0,0.0,0.0,0.0,0.0
5062,033430,2016/12,311.0,5.0,-463.0,-122.08,-2804.0
5063,033430,2017/12,332.0,39.0,32.0,11.05,181.0
5064,033430,2018/12,276.0,-37.0,-143.0,-122.03,-1087.0
5065,033430,2019/12,208.0,-41.0,-180.0,-323.28,-280.0
5066,033430,2020/12(E),0.0,0.0,0.0,0.0,0.0
5067,127120,2016/12,115.0,-63.0,-98.0,-150.75,-1563.0
5068,127120,2017/12,145.0,9.0,3.0,2.65,31.0
5069,127120,2018/12,149.0,-29.0,-38.0,-17.35,-350.0
5070,127120,2019/12,156.0,-58.0,-131.0,-89.64,-1143.0
5071,127120,2020/12(E),0.0,0.0,0.0,0.0,0.0
5072,036170,2016/12,177.0,11.0,6.0,0.95,25.0
5073,036170,2017/12,166.0,15.0,-9.0,-1.29,-33.0
5074,036170,2018/12,144.0,7.0,-23.0,-3.23,-79.0
5075,036170,2019/12,135.0,0.0,-138.0,-16.79,-352.0
5076,036170,2020/12(E),0.0,0.0,0.0,0.0,0.0
5077,171120,2016/12,1207.0,187.0,165.0,16.54,875.0
5078,171120,2017/12,1314.0,80.0,38.0,3.53,201.0
5079,171120,2018/12,1379.0,28.0,19.0,1.79,100.0
5080,171120,2019/12,1561.0,115.0,107.0,10.14,567.0
5081,171120,2020/12(E),0.0,0.0,0.0,0.0,0.0
5082,281740,2016/12,243.0,22.0,-44.0,-48.21,-81.0
5083,281740,2017/12,375.0,71.0,86.0,43.39,132.0
5084,281740,2018/12,353.0,36.0,22.0,8.6,33.0
5085,281740,2019/12,349.0,26.0,18.0,6.49,27.0
5086,281740,2020/12(E),0.0,0.0,0.0,0.0,0.0
5087,067730,2016/12,359.0,5.0,6.0,3.62,62.0
5088,067730,2017/12,409.0,6.0,7.0,4.08,71.0
5089,067730,2018/12,400.0,7.0,7.0,4.49,79.0
5090,067730,2019/12,334.0,4.0,-10.0,-6.13,-106.0
5091,067730,2020/12(E),0.0,0.0,0.0,0.0,0.0
5092,042500,2016/12,1289.0,47.0,33.0,6.96,231.0
5093,042500,2017/12,1485.0,52.0,47.0,8.91,317.0
5094,042500,2018/12,1376.0,41.0,35.0,6.51,234.0
5095,042500,2019/12,1319.0,70.0,70.0,12.73,466.0
5096,042500,2020/12(E),0.0,0.0,0.0,0.0,0.0
5097,147760,2016/12,448.0,54.0,47.0,14.31,535.0
5098,147760,2017/12,502.0,63.0,55.0,12.21,514.0
5099,147760,2018/12,406.0,-31.0,-19.0,-3.97,-172.0
5100,147760,2019/12,367.0,-28.0,-46.0,-10.64,-429.0
5101,147760,2020/12(E),0.0,0.0,0.0,0.0,0.0
5102,215200,2016/12,1745.0,35.0,30.0,1.84,271.0
5103,215200,2017/12,2521.0,144.0,108.0,5.52,831.0
5104,215200,2018/12,3569.0,482.0,428.0,20.86,3502.0
5105,215200,2019/12,4373.0,596.0,484.0,20.45,3985.0
5106,215200,2020/12(E),4623.0,406.0,346.0,13.46,2916.0
5107,006920,2016/12,1122.0,37.0,18.0,6.86,114.0
5108,006920,2017/12,1173.0,27.0,24.0,8.64,156.0
5109,006920,2018/12,1069.0,17.0,15.0,5.2,101.0
5110,006920,2019/12,857.0,7.0,6.0,2.44,50.0
5111,006920,2020/12(E),0.0,0.0,0.0,0.0,0.0
5112,214180,2016/12,407.0,159.0,111.0,17.28,886.0
5113,214180,2017/12,805.0,214.0,183.0,17.03,1075.0
5114,214180,2018/12,1073.0,260.0,197.0,14.79,1072.0
5115,214180,2019/12,1237.0,270.0,239.0,15.71,1329.0
5116,214180,2020/12(E),0.0,0.0,0.0,0.0,0.0
5117,035620,2016/12,417.0,150.0,334.0,98.97,426.0
5118,035620,2017/12,314.0,-13.0,-314.0,-82.89,-323.0
5119,035620,2018/12,300.0,-230.0,809.0,153.19,1223.0
5120,035620,2019/12,170.0,-177.0,-241.0,-22.31,-267.0
5121,035620,2020/12(E),0.0,0.0,0.0,0.0,0.0
5122,032980,2016/12,232.0,14.0,-20.0,-9.51,-88.0
5123,032980,2017/12,181.0,-22.0,-67.0,-23.22,-211.0
5124,032980,2018/12,350.0,-18.0,-120.0,-30.15,-264.0
5125,032980,2019/12,196.0,-100.0,-213.0,-52.99,-399.0
5126,032980,2020/12(E),0.0,0.0,0.0,0.0,0.0
5127,083650,2016/12,3132.0,149.0,101.0,10.8,392.0
5128,083650,2017/12,3252.0,191.0,81.0,7.7,313.0
5129,083650,2018/12,2118.0,-233.0,-296.0,-30.25,-1140.0
5130,083650,2019/12,2229.0,-125.0,-148.0,-19.22,-569.0
5131,083650,2020/12(E),0.0,0.0,0.0,0.0,0.0
5132,032850,2016/12,348.0,35.0,42.0,10.97,250.0
5133,032850,2017/12,319.0,43.0,36.0,8.71,216.0
5134,032850,2018/12,328.0,-22.0,-2.0,-0.55,-14.0
5135,032850,2019/12,374.0,61.0,71.0,15.57,427.0
5136,032850,2020/12(E),398.0,73.0,0.0,13.87,409.0
5137,042600,2016/12,1179.0,45.0,117.0,17.01,882.0
5138,042600,2017/12,1262.0,2.0,13.0,4.19,237.0
5139,042600,2018/12,1421.0,44.0,76.0,9.9,592.0
5140,042600,2019/12,1638.0,1.0,-19.0,-2.43,-155.0
5141,042600,2020/12(E),0.0,0.0,0.0,0.0,0.0
5142,019770,2016/12,2058.0,58.0,-10.0,-0.99,-66.0
5143,019770,2017/12,1590.0,75.0,43.0,6.04,396.0
5144,019770,2018/12,1470.0,-12.0,-105.0,-13.93,-873.0
5145,019770,2019/12,1597.0,4.0,-32.0,-4.46,-257.0
5146,019770,2020/12(E),0.0,0.0,0.0,0.0,0.0
5147,046890,2016/12,9538.0,575.0,375.0,6.15,621.0
5148,046890,2017/12,11104.0,983.0,464.0,6.73,692.0
5149,046890,2018/12,11942.0,949.0,626.0,10.1,1077.0
5150,046890,2019/12,11299.0,495.0,358.0,5.27,592.0
5151,046890,2020/12(E),11061.0,554.0,403.0,5.67,658.0
5152,027040,2016/12,891.0,27.0,84.0,25.81,139.0
5153,027040,2017/12,918.0,8.0,-16.0,-4.23,-24.0
5154,027040,2018/12,846.0,-17.0,-42.0,-11.67,-65.0
5155,027040,2019/12,656.0,-18.0,41.0,6.35,58.0
5156,027040,2020/12(E),0.0,0.0,0.0,0.0,0.0
5157,093920,2016/12,3576.0,152.0,193.0,11.86,1028.0
5158,093920,2017/12,2827.0,97.0,31.0,1.92,164.0
5159,093920,2018/12,2470.0,51.0,50.0,3.15,260.0
5160,093920,2019/12,3029.0,169.0,127.0,7.97,672.0
5161,093920,2020/12(E),0.0,0.0,0.0,0.0,0.0
5162,123420,2016/12,773.0,174.0,156.0,13.42,1570.0
5163,123420,2017/12,727.0,125.0,141.0,11.12,1432.0
5164,123420,2018/12,860.0,86.0,99.0,7.51,1037.0
5165,123420,2019/12,844.0,28.0,30.0,2.16,310.0
5166,123420,2020/12(E),1231.0,188.0,232.0,15.3,2334.0
5167,043260,2016/12,877.0,19.0,7.0,1.67,24.0
5168,043260,2017/12,923.0,9.0,5.0,1.21,17.0
5169,043260,2018/12,914.0,1.0,-16.0,-4.01,-55.0
5170,043260,2019/12,993.0,-31.0,-51.0,-12.14,-144.0
5171,043260,2020/12(E),0.0,0.0,0.0,0.0,0.0
5172,234100,2016/12,424.0,31.0,27.0,15.51,180.0
5173,234100,2017/12,454.0,13.0,0.0,-0.18,-2.0
5174,234100,2018/12,572.0,11.0,13.0,4.62,63.0
5175,234100,2019/12,814.0,63.0,33.0,4.33,69.0
5176,234100,2020/12(E),0.0,0.0,0.0,0.0,0.0
5177,068760,2016/12,1048.0,73.0,29.0,1.0,95.0
5178,068760,2017/12,1359.0,87.0,27.0,0.85,76.0
5179,068760,2018/12,1469.0,36.0,-94.0,-3.33,-263.0
5180,068760,2019/12,1735.0,147.0,86.0,3.13,240.0
5181,068760,2020/12(E),0.0,0.0,0.0,0.0,0.0
5182,094840,2016/12,305.0,35.0,39.0,3.84,413.0
5183,094840,2017/12,275.0,26.0,47.0,3.95,449.0
5184,094840,2018/12,321.0,73.0,73.0,5.57,668.0
5185,094840,2019/12,262.0,20.0,82.0,5.79,763.0
5186,094840,2020/12(E),0.0,0.0,0.0,0.0,0.0
5187,115570,2016/12,853.0,101.0,63.0,10.01,1086.0
5188,115570,2017/12,870.0,26.0,-87.0,-9.45,-1024.0
5189,115570,2018/12,951.0,1.0,65.0,7.84,832.0
5190,115570,2019/12,927.0,8.0,-68.0,-10.14,-1064.0
5191,115570,2020/12(E),0.0,0.0,0.0,0.0,0.0
5192,253450,2016/12,1544.0,166.0,81.0,0.0,387.0
5193,253450,2017/12,2868.0,330.0,238.0,9.45,1051.0
5194,253450,2018/12,3796.0,399.0,358.0,9.31,1278.0
5195,253450,2019/12,4687.0,287.0,264.0,6.37,941.0
5196,253450,2020/12(E),5422.0,544.0,435.0,9.6,1538.0
5197,025320,2016/12,1550.0,107.0,-42.0,-6.44,-65.0
5198,025320,2017/12,1812.0,249.0,-138.0,-22.54,-214.0
5199,025320,2018/12,1654.0,34.0,6.0,1.11,10.0
5200,025320,2019/12,2171.0,167.0,62.0,8.27,86.0
5201,025320,2020/12(E),0.0,0.0,0.0,0.0,0.0
5202,017000,2016/12,1158.0,16.0,23.0,4.72,226.0
5203,017000,2017/12,1958.0,132.0,137.0,24.51,1376.0
5204,017000,2018/12,2206.0,117.0,109.0,16.89,1170.0
5205,017000,2019/12,2565.0,69.0,127.0,16.55,1338.0
5206,017000,2020/12(E),0.0,0.0,0.0,0.0,0.0
5207,243840,2016/12,1001.0,71.0,45.0,10.31,860.0
5208,243840,2017/12,1331.0,99.0,58.0,9.94,1002.0
5209,243840,2018/12,2154.0,141.0,96.0,12.52,1468.0
5210,243840,2019/12,2395.0,202.0,160.0,17.28,2439.0
5211,243840,2020/12(E),2839.0,236.0,175.0,17.23,2709.0
5212,264660,2016/12,443.0,65.0,55.0,44.15,1004.0
5213,264660,2017/12,752.0,102.0,83.0,40.14,1449.0
5214,264660,2018/12,883.0,121.0,99.0,24.08,1201.0
5215,264660,2019/12,1288.0,145.0,118.0,19.05,1404.0
5216,264660,2020/12(E),0.0,0.0,0.0,0.0,0.0
5217,060590,2016/12,1231.0,-26.0,-27.0,-2.88,-157.0
5218,060590,2017/12,1306.0,-141.0,-207.0,-25.11,-1179.0
5219,060590,2018/12,1384.0,-59.0,-91.0,-11.27,-469.0
5220,060590,2019/12,1361.0,-40.0,-138.0,-17.0,-711.0
5221,060590,2020/12(E),0.0,0.0,0.0,0.0,0.0
5222,246720,2016/12,2.0,-43.0,-52.0,-110.26,-670.0
5223,246720,2017/12,10.0,-52.0,-43.0,-45.63,-441.0
5224,246720,2018/12,17.0,-49.0,-35.0,-11.72,-245.0
5225,246720,2019/12,13.0,-62.0,-150.0,-48.28,-935.0
5226,246720,2020/12(E),0.0,0.0,0.0,0.0,0.0
5227,227610,2016/12,568.0,96.0,91.0,48.97,1103.0
5228,227610,2017/12,510.0,-5.0,-3.0,-0.93,-35.0
5229,227610,2018/12,894.0,81.0,91.0,18.33,913.0
5230,227610,2019/12,541.0,-207.0,-187.0,-42.35,-1858.0
5231,227610,2020/12(E),0.0,0.0,0.0,0.0,0.0
5232,307180,2016/12,82.0,-25.0,-28.0,0.0,-166.0
5233,307180,2017/12,186.0,20.0,8.0,0.0,49.0
5234,307180,2018/12,183.0,7.0,5.0,42.77,24.0
5235,307180,2019/12,203.0,11.0,-27.0,-37.29,-140.0
5236,307180,2020/12(E),0.0,0.0,0.0,0.0,0.0
5237,185490,2016/12,3.0,-86.0,-83.0,-42.47,-825.0
5238,185490,2017/12,3.0,-93.0,-85.0,-42.32,-837.0
5239,185490,2018/12,20.0,-83.0,-59.0,-25.09,-531.0
5240,185490,2019/12,42.0,-94.0,-87.0,-41.25,-755.0
5241,185490,2020/12(E),0.0,0.0,0.0,0.0,0.0
5242,175250,2016/12,273.0,-31.0,-32.0,-28.32,-750.0
5243,175250,2017/12,398.0,-3.0,3.0,3.13,110.0
5244,175250,2018/12,333.0,-88.0,-77.0,-15.44,-1436.0
5245,175250,2019/12,609.0,-63.0,-87.0,-9.6,-1357.0
5246,175250,2020/12(E),932.0,-65.0,-80.0,-9.01,-1124.0
5247,052460,2016/12,799.0,45.0,22.0,6.15,149.0
5248,052460,2017/12,925.0,21.0,22.0,6.2,150.0
5249,052460,2018/12,731.0,2.0,-8.0,-2.29,-53.0
5250,052460,2019/12,738.0,0.0,-3.0,-0.69,-15.0
5251,052460,2020/12(E),0.0,0.0,0.0,0.0,0.0
5252,065660,2016/12,49.0,1.0,4.0,1.47,50.0
5253,065660,2017/12,54.0,-1.0,4.0,1.11,57.0
5254,065660,2018/12,36.0,-24.0,-10.0,-1.87,-114.0
5255,065660,2019/12,41.0,-29.0,-40.0,-6.51,-457.0
5256,065660,2020/12(E),0.0,0.0,0.0,0.0,0.0
5257,140670,2016/12,707.0,31.0,30.0,16.27,456.0
5258,140670,2017/12,874.0,39.0,29.0,9.86,383.0
5259,140670,2018/12,987.0,11.0,10.0,2.6,113.0
5260,140670,2019/12,822.0,1.0,1.0,0.38,16.0
5261,140670,2020/12(E),0.0,0.0,0.0,0.0,0.0
5262,131400,2016/12,609.0,-43.0,-55.0,-19.19,-346.0
5263,131400,2017/12,871.0,47.0,12.0,3.59,69.0
5264,131400,2018/12,657.0,28.0,24.0,6.97,137.0
5265,131400,2019/12,524.0,10.0,-14.0,-3.4,-77.0
5266,131400,2020/12(E),0.0,0.0,0.0,0.0,0.0
5267,217480,2016/12,1047.0,281.0,225.0,53.6,1191.0
5268,217480,2017/12,1274.0,194.0,135.0,17.89,655.0
5269,217480,2018/12,1566.0,103.0,57.0,5.84,279.0
5270,217480,2019/12,1563.0,-164.0,-193.0,-18.15,-808.0
5271,217480,2020/12(E),0.0,0.0,0.0,0.0,0.0
5272,087730,2016/12,183.0,-20.0,-7.0,-4.59,-236.0
5273,087730,2017/12,163.0,-15.0,-21.0,-15.77,-738.0
5274,087730,2018/12,133.0,-36.0,-77.0,-37.83,-2413.0
5275,087730,2019/12,130.0,-87.0,-940.0,-594.71,-16577.0
5276,087730,2020/12(E),0.0,0.0,0.0,0.0,0.0
5277,298060,2016/12,0.0,-40.0,-40.0,0.0,-662.0
5278,298060,2017/12,0.0,-53.0,-17.0,0.0,-280.0
5279,298060,2018/12,0.0,-86.0,-401.0,0.0,-5327.0
5280,298060,2019/12,2.0,-122.0,-426.0,0.0,-4384.0
5281,298060,2020/12(E),0.0,0.0,0.0,0.0,0.0
5282,900080,2016/12,1676.0,324.0,279.0,7.24,271.0
5283,900080,2017/12,1573.0,295.0,200.0,4.96,180.0
5284,900080,2018/12,1300.0,224.0,178.0,4.27,154.0
5285,900080,2019/12,1076.0,146.0,55.0,1.28,45.0
5286,900080,2020/12(E),0.0,0.0,0.0,0.0,0.0
5287,041910,2016/12,434.0,28.0,41.0,5.55,365.0
5288,041910,2017/12,382.0,29.0,27.0,3.41,233.0
5289,041910,2018/12,403.0,15.0,66.0,7.68,554.0
5290,041910,2019/12,465.0,38.0,152.0,15.86,1280.0
5291,041910,2020/12(E),0.0,0.0,0.0,0.0,0.0
5292,195990,2016/12,495.0,10.0,-2.0,0.02,0.0
5293,195990,2017/12,459.0,-117.0,-115.0,-11.22,-158.0
5294,195990,2018/12,589.0,-41.0,-116.0,-10.81,-112.0
5295,195990,2019/12,319.0,-299.0,-375.0,-30.24,-237.0
5296,195990,2020/12(E),0.0,0.0,0.0,0.0,0.0
5297,088800,2016/12,3221.0,-138.0,-322.0,-25.47,-1169.0
5298,088800,2017/12,3516.0,-145.0,-556.0,-61.18,-1866.0
5299,088800,2018/12,3773.0,132.0,12.0,4.4,91.0
5300,088800,2019/12,3786.0,27.0,-97.0,-11.08,-237.0
5301,088800,2020/12(E),4307.0,87.0,-4.0,-0.19,-4.0
5302,138360,2016/12,242.0,30.0,-18.0,-4.38,-93.0
5303,138360,2017/12,241.0,4.0,-50.0,-13.73,-266.0
5304,138360,2018/12,193.0,-58.0,-337.0,-89.11,-1441.0
5305,138360,2019/12,188.0,2.0,-1.0,-0.17,-3.0
5306,138360,2020/12(E),0.0,0.0,0.0,0.0,0.0
5307,176440,2016/12,2014.0,95.0,71.0,16.49,129.0
5308,176440,2017/12,2043.0,17.0,-20.0,-3.88,-30.0
5309,176440,2018/12,1855.0,30.0,2.0,0.47,3.0
5310,176440,2019/12,2420.0,20.0,-21.0,-3.48,-25.0
5311,176440,2020/12(E),0.0,0.0,0.0,0.0,0.0
5312,239610,2016/12,409.0,68.0,61.0,18.77,1434.0
5313,239610,2017/12,402.0,53.0,49.0,9.56,961.0
5314,239610,2018/12,641.0,122.0,109.0,18.71,2113.0
5315,239610,2019/12,1283.0,237.0,197.0,27.38,3839.0
5316,239610,2020/12(E),0.0,0.0,0.0,0.0,0.0
5317,353070,2016/12,,0.0,0.0,0.0,0.0
5318,353070,2017/12,,0.0,0.0,0.0,0.0
5319,353070,2018/12,,0.0,0.0,0.0,0.0
5320,353070,2019/12,,0.0,0.0,0.0,0.0
5321,353070,2020/12(E),,0.0,0.0,0.0,0.0
5322,089530,2016/12,893.0,-80.0,-128.0,-46.23,-221.0
5323,089530,2017/12,1032.0,62.0,61.0,22.21,98.0
5324,089530,2018/12,1196.0,68.0,37.0,10.82,57.0
5325,089530,2019/12,1281.0,24.0,-95.0,-26.47,-137.0
5326,089530,2020/12(E),0.0,0.0,0.0,0.0,0.0
5327,200470,2016/12,159.0,-34.0,-37.0,-8.76,-210.0
5328,200470,2017/12,226.0,19.0,9.0,2.13,49.0
5329,200470,2018/12,471.0,160.0,148.0,30.43,844.0
5330,200470,2019/12,468.0,82.0,42.0,7.14,239.0
5331,200470,2020/12(E),0.0,0.0,0.0,0.0,0.0
5332,109960,2016/12,98.0,-97.0,-228.0,-191.82,-543.0
5333,109960,2017/12,112.0,-26.0,-40.0,-5.35,-33.0
5334,109960,2018/12,176.0,-3.0,86.0,5.26,60.0
5335,109960,2019/12,219.0,-8.0,-68.0,-3.16,-38.0
5336,109960,2020/12(E),0.0,0.0,0.0,0.0,0.0
5337,038110,2016/12,10931.0,84.0,51.0,3.44,191.0
5338,038110,2017/12,10426.0,-35.0,-90.0,-7.18,-398.0
5339,038110,2018/12,10843.0,-37.0,-120.0,-10.52,-501.0
5340,038110,2019/12,12163.0,109.0,-5.0,-0.73,-31.0
5341,038110,2020/12(E),0.0,0.0,0.0,0.0,0.0
5342,054940,2016/12,1648.0,37.0,34.0,4.36,79.0
5343,054940,2017/12,2559.0,55.0,-51.0,-7.49,-133.0
5344,054940,2018/12,2241.0,46.0,-54.0,-7.75,-127.0
5345,054940,2019/12,2471.0,30.0,3.0,-0.7,-11.0
5346,054940,2020/12(E),0.0,0.0,0.0,0.0,0.0
5347,217820,2016/12,296.0,22.0,21.0,9.15,212.0
5348,217820,2017/12,422.0,23.0,10.0,4.21,102.0
5349,217820,2018/12,506.0,30.0,32.0,12.64,329.0
5350,217820,2019/12,651.0,56.0,43.0,14.5,439.0
5351,217820,2020/12(E),0.0,0.0,0.0,0.0,0.0
5352,031860,2016/12,87.0,-88.0,-133.0,-58.24,-833.0
5353,031860,2017/12,52.0,-87.0,-131.0,-59.57,-620.0
5354,031860,2018/12,103.0,-36.0,-45.0,-18.67,-175.0
5355,031860,2019/12,154.0,-79.0,-73.0,-29.57,-255.0
5356,031860,2020/12(E),0.0,0.0,0.0,0.0,0.0
5357,198080,2016/12,1477.0,71.0,40.0,66.9,1271.0
5358,198080,2017/12,1518.0,107.0,71.0,41.0,653.0
5359,198080,2018/12,2593.0,159.0,86.0,31.2,621.0
5360,198080,2019/12,3087.0,262.0,161.0,40.8,1167.0
5361,198080,2020/12(E),2500.0,145.0,0.0,16.6,397.0
5362,083310,2016/12,1241.0,86.0,85.0,10.72,610.0
5363,083310,2017/12,2007.0,277.0,243.0,26.09,1811.0
5364,083310,2018/12,1693.0,190.0,168.0,14.45,1218.0
5365,083310,2019/12,1502.0,-10.0,19.0,1.51,138.0
5366,083310,2020/12(E),1715.0,141.0,125.0,8.9,860.0
5367,347890,2016/12,172.0,31.0,30.0,11.3,396.0
5368,347890,2017/12,234.0,61.0,53.0,17.51,704.0
5369,347890,2018/12,224.0,52.0,47.0,0.0,633.0
5370,347890,2019/12,247.0,67.0,60.0,16.4,800.0
5371,347890,2020/12(E),0.0,0.0,0.0,0.0,0.0
5372,259630,2016/12,280.0,42.0,35.0,90.72,1670.0
